security_id,theme_id,confidence,rationale,source,inherited
1512,EV,0.75,primary mapping to EV (電動車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1512,AUTO,0.75,inherited from EV,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2231,EV,0.75,primary mapping to EV (電動車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2231,AUTO,0.75,inherited from EV,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4551,EV,0.75,primary mapping to EV (電動車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4551,AUTO,0.75,inherited from EV,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3665,EV,0.75,primary mapping to EV (電動車),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3665,AUTO,0.75,inherited from EV,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,CHARGING,0.75,primary mapping to CHARGING (充電樁),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1513,AUTO,0.75,inherited from CHARGING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1519,CHARGING,0.75,primary mapping to CHARGING (充電樁),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1519,AUTO,0.75,inherited from CHARGING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2308,CHARGING,0.75,primary mapping to CHARGING (充電樁),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2308,AUTO,0.75,inherited from CHARGING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1612,CHARGING,0.75,primary mapping to CHARGING (充電樁),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1612,AUTO,0.75,inherited from CHARGING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6409,CHARGING,0.75,primary mapping to CHARGING (充電樁),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6409,AUTO,0.75,inherited from CHARGING,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2231,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2454,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2454,AUTO,0.75,inherited from ADAS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2379,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2379,AUTO,0.75,inherited from ADAS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3665,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4551,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2395,ADAS,0.75,primary mapping to ADAS (ADAS與車用電子),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2395,AUTO,0.75,inherited from ADAS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1319,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1522,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1522,AUTO,0.75,inherited from AUTO_PARTS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1525,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1525,AUTO,0.75,inherited from AUTO_PARTS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1338,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1536,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1536,AUTO,0.75,inherited from AUTO_PARTS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2233,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2233,AUTO,0.75,inherited from AUTO_PARTS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1512,AUTO_PARTS,0.75,primary mapping to AUTO_PARTS (汽車零組件),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2105,TIRE,0.75,primary mapping to TIRE (輪胎),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2105,AUTO,0.75,inherited from TIRE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2106,TIRE,0.75,primary mapping to TIRE (輪胎),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2106,AUTO,0.75,inherited from TIRE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2104,TIRE,0.75,primary mapping to TIRE (輪胎),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2104,AUTO,0.75,inherited from TIRE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5102,TIRE,0.75,primary mapping to TIRE (輪胎),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5102,AUTO,0.75,inherited from TIRE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6244,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6244,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3576,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3576,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6443,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6443,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4934,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4934,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3686,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3686,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2409,SOLAR,0.75,primary mapping to SOLAR (太陽能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2409,ENERGY,0.75,inherited from SOLAR,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,WIND,0.75,primary mapping to WIND (風力發電),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1513,ENERGY,0.75,inherited from WIND,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1519,WIND,0.75,primary mapping to WIND (風力發電),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1519,ENERGY,0.75,inherited from WIND,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2208,WIND,0.75,primary mapping to WIND (風力發電),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2208,ENERGY,0.75,inherited from WIND,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2239,WIND,0.75,primary mapping to WIND (風力發電),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2239,ENERGY,0.75,inherited from WIND,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9933,WIND,0.75,primary mapping to WIND (風力發電),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9933,ENERGY,0.75,inherited from WIND,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2308,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2308,ENERGY,0.75,inherited from STORAGE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1519,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6409,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6409,ENERGY,0.75,inherited from STORAGE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5225,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5225,ENERGY,0.75,inherited from STORAGE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1605,STORAGE,0.75,primary mapping to STORAGE (儲能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1605,ENERGY,0.75,inherited from STORAGE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1519,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2308,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1605,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1612,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1612,ENERGY,0.75,inherited from SMART_GRID,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1504,SMART_GRID,0.75,primary mapping to SMART_GRID (智慧電網),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1504,ENERGY,0.75,inherited from SMART_GRID,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2308,INVERTER,0.75,primary mapping to INVERTER (變流器/電能轉換),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1513,INVERTER,0.75,primary mapping to INVERTER (變流器/電能轉換),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6409,INVERTER,0.75,primary mapping to INVERTER (變流器/電能轉換),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6869,INVERTER,0.75,primary mapping to INVERTER (變流器/電能轉換),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6869,ENERGY,0.75,inherited from INVERTER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2002,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2002,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2006,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2006,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2014,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2014,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2027,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2027,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2023,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2023,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2031,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2031,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2010,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2010,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2034,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2034,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2028,STEEL,0.75,primary mapping to STEEL (鋼鐵),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2028,MATERIALS,0.75,inherited from STEEL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1301,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1301,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1303,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1303,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1326,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1326,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6505,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6505,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1314,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1314,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1717,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1717,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1304,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1304,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1305,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1305,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1308,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1308,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1312,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1312,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1313,PETROCHEM,0.75,primary mapping to PETROCHEM (石化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1313,MATERIALS,0.75,inherited from PETROCHEM,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1101,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1101,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1102,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1102,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1104,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1104,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1108,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1108,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1109,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1109,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1110,CEMENT,0.75,primary mapping to CEMENT (水泥),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1110,MATERIALS,0.75,inherited from CEMENT,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1301,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1303,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1326,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1304,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1308,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1312,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2108,PLASTIC,0.75,primary mapping to PLASTIC (塑膠),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2108,MATERIALS,0.75,inherited from PLASTIC,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1904,PAPER,0.75,primary mapping to PAPER (紙業),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1904,MATERIALS,0.75,inherited from PAPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1905,PAPER,0.75,primary mapping to PAPER (紙業),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1905,MATERIALS,0.75,inherited from PAPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1906,PAPER,0.75,primary mapping to PAPER (紙業),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1906,MATERIALS,0.75,inherited from PAPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1907,PAPER,0.75,primary mapping to PAPER (紙業),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1907,MATERIALS,0.75,inherited from PAPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1909,PAPER,0.75,primary mapping to PAPER (紙業),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1909,MATERIALS,0.75,inherited from PAPER,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1802,GLASS,0.75,primary mapping to GLASS (玻璃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1802,MATERIALS,0.75,inherited from GLASS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1817,GLASS,0.75,primary mapping to GLASS (玻璃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1817,MATERIALS,0.75,inherited from GLASS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3011,GLASS,0.75,primary mapping to GLASS (玻璃),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3011,MATERIALS,0.75,inherited from GLASS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1402,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1402,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1414,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1414,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1464,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1464,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1476,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1476,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1477,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1477,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4438,TEXTILE,0.75,primary mapping to TEXTILE (紡織),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4438,MATERIALS,0.75,inherited from TEXTILE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1504,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1504,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2049,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2049,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1536,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1536,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4526,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4526,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1560,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1560,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4576,MACHINERY,0.75,primary mapping to MACHINERY (機械),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4576,INDUSTRIAL,0.75,inherited from MACHINERY,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2049,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1590,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1590,INDUSTRIAL,0.75,inherited from AUTOMATION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1597,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1597,INDUSTRIAL,0.75,inherited from AUTOMATION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4576,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2239,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2239,INDUSTRIAL,0.75,inherited from AUTOMATION,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1560,AUTOMATION,0.75,primary mapping to AUTOMATION (自動化),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2049,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1590,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1597,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4576,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2239,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1560,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4555,ROBOTICS,0.75,primary mapping to ROBOTICS (機器人),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4555,INDUSTRIAL,0.75,inherited from ROBOTICS,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1560,TOOLING,0.75,primary mapping to TOOLING (工具與量測),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4526,TOOLING,0.75,primary mapping to TOOLING (工具與量測),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4533,TOOLING,0.75,primary mapping to TOOLING (工具與量測),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
